 KSTP      KPER              PERTIM         TOTIM          NCOL      NROW      ILAY      TEXT
 1         183               28.00000       5568.400       65        64        6         HEAD
 1         184               31.00000       5599.400       65        64        1         HEAD
 1         184               31.00000       5599.400       65        64        2         HEAD
 1         184               31.00000       5599.400       65        64        3         HEAD
 1         184               31.00000       5599.400       65        64        4         HEAD
 1         184               31.00000       5599.400       65        64        5         HEAD
 1         184               31.00000       5599.400       65        64        6         HEAD
 1         185               30.00000       5629.400       65        64        1         HEAD
 1         185               30.00000       5629.400       65        64        2         HEAD
 1         185               30.00000       5629.400       65        64        3         HEAD
 1         185               30.00000       5629.400       65        64        4         HEAD
 1         185               30.00000       5629.400       65        64        5         HEAD
 1         185               30.00000       5629.400       65        64        6         HEAD
 1         186               31.00000       5660.400       65        64        1         HEAD
 1         186               31.00000       5660.400       65        64        2         HEAD
 1         186               31.00000       5660.400       65        64        3         HEAD
 1         186               31.00000       5660.400       65        64        4         HEAD
 1         186               31.00000       5660.400       65        64        5         HEAD
 1         186               31.00000       5660.400       65        64        6         HEAD
 1         187               30.00000       5690.400       65        64        1         HEAD
 1         187               30.00000       5690.400       65        64        2         HEAD
 1         187               30.00000       5690.400       65        64        3         HEAD
 1         187               30.00000       5690.400       65        64        4         HEAD
 1         187               30.00000       5690.400       65        64        5         HEAD
 1         187               30.00000       5690.400       65        64        6         HEAD
 1         188               31.00000       5721.400       65        64        1         HEAD
 1         188               31.00000       5721.400       65        64        2         HEAD
 1         188               31.00000       5721.400       65        64        3         HEAD
 1         188               31.00000       5721.400       65        64        4         HEAD
 1         188               31.00000       5721.400       65        64        5         HEAD
 1         188               31.00000       5721.400       65        64        6         HEAD
 1         189               31.00000       5752.400       65        64        1         HEAD
 1         189               31.00000       5752.400       65        64        2         HEAD
 1         189               31.00000       5752.400       65        64        3         HEAD
 1         189               31.00000       5752.400       65        64        4         HEAD
 1         189               31.00000       5752.400       65        64        5         HEAD
 1         189               31.00000       5752.400       65        64        6         HEAD
 1         190               30.00000       5782.400       65        64        1         HEAD
 1         190               30.00000       5782.400       65        64        2         HEAD
 1         190               30.00000       5782.400       65        64        3         HEAD
 1         190               30.00000       5782.400       65        64        4         HEAD
 1         190               30.00000       5782.400       65        64        5         HEAD
 1         190               30.00000       5782.400       65        64        6         HEAD
 1         191               31.00000       5813.400       65        64        1         HEAD
 1         191               31.00000       5813.400       65        64        2         HEAD
 1         191               31.00000       5813.400       65        64        3         HEAD
 1         191               31.00000       5813.400       65        64        4         HEAD
 1         191               31.00000       5813.400       65        64        5         HEAD
 1         191               31.00000       5813.400       65        64        6         HEAD
 1         192               30.00000       5843.400       65        64        1         HEAD
 1         192               30.00000       5843.400       65        64        2         HEAD
 1         192               30.00000       5843.400       65        64        3         HEAD
 1         192               30.00000       5843.400       65        64        4         HEAD
 1         192               30.00000       5843.400       65        64        5         HEAD
 1         192               30.00000       5843.400       65        64        6         HEAD
 1         193               31.00000       5874.400       65        64        1         HEAD
 1         193               31.00000       5874.400       65        64        2         HEAD
 1         193               31.00000       5874.400       65        64        3         HEAD
 1         193               31.00000       5874.400       65        64        4         HEAD
 1         193               31.00000       5874.400       65        64        5         HEAD
 1         193               31.00000       5874.400       65        64        6         HEAD
 1         194               31.00000       5905.400       65        64        1         HEAD
 1         194               31.00000       5905.400       65        64        2         HEAD
 1         194               31.00000       5905.400       65        64        3         HEAD
 1         194               31.00000       5905.400       65        64        4         HEAD
 1         194               31.00000       5905.400       65        64        5         HEAD
 1         194               31.00000       5905.400       65        64        6         HEAD
 1         195               28.00000       5933.400       65        64        1         HEAD
 1         195               28.00000       5933.400       65        64        2         HEAD
 1         195               28.00000       5933.400       65        64        3         HEAD
 1         195               28.00000       5933.400       65        64        4         HEAD
 1         195               28.00000       5933.400       65        64        5         HEAD
 1         195               28.00000       5933.400       65        64        6         HEAD
 1         196               31.00000       5964.400       65        64        1         HEAD
 1         196               31.00000       5964.400       65        64        2         HEAD
 1         196               31.00000       5964.400       65        64        3         HEAD
 1         196               31.00000       5964.400       65        64        4         HEAD
 1         196               31.00000       5964.400       65        64        5         HEAD
 1         196               31.00000       5964.400       65        64        6         HEAD
 1         197               30.00000       5994.400       65        64        1         HEAD
 1         197               30.00000       5994.400       65        64        2         HEAD
 1         197               30.00000       5994.400       65        64        3         HEAD
 1         197               30.00000       5994.400       65        64        4         HEAD
 1         197               30.00000       5994.400       65        64        5         HEAD
 1         197               30.00000       5994.400       65        64        6         HEAD
 1         198               31.00000       6025.400       65        64        1         HEAD
 1         198               31.00000       6025.400       65        64        2         HEAD
 1         198               31.00000       6025.400       65        64        3         HEAD
 1         198               31.00000       6025.400       65        64        4         HEAD
 1         198               31.00000       6025.400       65        64        5         HEAD
 1         198               31.00000       6025.400       65        64        6         HEAD
 1         199               30.00000       6055.400       65        64        1         HEAD
 1         199               30.00000       6055.400       65        64        2         HEAD
 1         199               30.00000       6055.400       65        64        3         HEAD
 1         199               30.00000       6055.400       65        64        4         HEAD
 1         199               30.00000       6055.400       65        64        5         HEAD
 1         199               30.00000       6055.400       65        64        6         HEAD
 1         200               31.00000       6086.400       65        64        1         HEAD
 1         200               31.00000       6086.400       65        64        2         HEAD
 1         200               31.00000       6086.400       65        64        3         HEAD
 1         200               31.00000       6086.400       65        64        4         HEAD
 1         200               31.00000       6086.400       65        64        5         HEAD
 1         200               31.00000       6086.400       65        64        6         HEAD
 1         201               31.00000       6117.400       65        64        1         HEAD
 1         201               31.00000       6117.400       65        64        2         HEAD
 1         201               31.00000       6117.400       65        64        3         HEAD
 1         201               31.00000       6117.400       65        64        4         HEAD
 1         201               31.00000       6117.400       65        64        5         HEAD
 1         201               31.00000       6117.400       65        64        6         HEAD
 1         202               30.00000       6147.400       65        64        1         HEAD
 1         202               30.00000       6147.400       65        64        2         HEAD
 1         202               30.00000       6147.400       65        64        3         HEAD
 1         202               30.00000       6147.400       65        64        4         HEAD
 1         202               30.00000       6147.400       65        64        5         HEAD
 1         202               30.00000       6147.400       65        64        6         HEAD
 1         203               31.00000       6178.400       65        64        1         HEAD
 1         203               31.00000       6178.400       65        64        2         HEAD
 1         203               31.00000       6178.400       65        64        3         HEAD
 1         203               31.00000       6178.400       65        64        4         HEAD
 1         203               31.00000       6178.400       65        64        5         HEAD
 1         203               31.00000       6178.400       65        64        6         HEAD
 1         204               30.00000       6208.400       65        64        1         HEAD
 1         204               30.00000       6208.400       65        64        2         HEAD
 1         204               30.00000       6208.400       65        64        3         HEAD
 1         204               30.00000       6208.400       65        64        4         HEAD
 1         204               30.00000       6208.400       65        64        5         HEAD
 1         204               30.00000       6208.400       65        64        6         HEAD
 1         205               31.00000       6239.400       65        64        1         HEAD
 1         205               31.00000       6239.400       65        64        2         HEAD
 1         205               31.00000       6239.400       65        64        3         HEAD
 1         205               31.00000       6239.400       65        64        4         HEAD
 1         205               31.00000       6239.400       65        64        5         HEAD
 1         205               31.00000       6239.400       65        64        6         HEAD
 1         206               31.00000       6270.400       65        64        1         HEAD
 1         206               31.00000       6270.400       65        64        2         HEAD
 1         206               31.00000       6270.400       65        64        3         HEAD
 1         206               31.00000       6270.400       65        64        4         HEAD
 1         206               31.00000       6270.400       65        64        5         HEAD
 1         206               31.00000       6270.400       65        64        6         HEAD
 1         207               28.00000       6298.400       65        64        1         HEAD
 1         207               28.00000       6298.400       65        64        2         HEAD
 1         207               28.00000       6298.400       65        64        3         HEAD
 1         207               28.00000       6298.400       65        64        4         HEAD
 1         207               28.00000       6298.400       65        64        5         HEAD
 1         207               28.00000       6298.400       65        64        6         HEAD
 1         208               31.00000       6329.400       65        64        1         HEAD
 1         208               31.00000       6329.400       65        64        2         HEAD
 1         208               31.00000       6329.400       65        64        3         HEAD
 1         208               31.00000       6329.400       65        64        4         HEAD
 1         208               31.00000       6329.400       65        64        5         HEAD
 1         208               31.00000       6329.400       65        64        6         HEAD
 1         209               30.00000       6359.400       65        64        1         HEAD
 1         209               30.00000       6359.400       65        64        2         HEAD
 1         209               30.00000       6359.400       65        64        3         HEAD
 1         209               30.00000       6359.400       65        64        4         HEAD
 1         209               30.00000       6359.400       65        64        5         HEAD
 1         209               30.00000       6359.400       65        64        6         HEAD
 1         210               31.00000       6390.400       65        64        1         HEAD
 1         210               31.00000       6390.400       65        64        2         HEAD
 1         210               31.00000       6390.400       65        64        3         HEAD
 1         210               31.00000       6390.400       65        64        4         HEAD
 1         210               31.00000       6390.400       65        64        5         HEAD
 1         210               31.00000       6390.400       65        64        6         HEAD
 1         211               30.00000       6420.400       65        64        1         HEAD
 1         211               30.00000       6420.400       65        64        2         HEAD
 1         211               30.00000       6420.400       65        64        3         HEAD
 1         211               30.00000       6420.400       65        64        4         HEAD
 1         211               30.00000       6420.400       65        64        5         HEAD
 1         211               30.00000       6420.400       65        64        6         HEAD
 1         212               31.00000       6451.400       65        64        1         HEAD
 1         212               31.00000       6451.400       65        64        2         HEAD
 1         212               31.00000       6451.400       65        64        3         HEAD
 1         212               31.00000       6451.400       65        64        4         HEAD
 1         212               31.00000       6451.400       65        64        5         HEAD
 1         212               31.00000       6451.400       65        64        6         HEAD
 1         213               31.00000       6482.400       65        64        1         HEAD
 1         213               31.00000       6482.400       65        64        2         HEAD
 1         213               31.00000       6482.400       65        64        3         HEAD
 1         213               31.00000       6482.400       65        64        4         HEAD
 1         213               31.00000       6482.400       65        64        5         HEAD
 1         213               31.00000       6482.400       65        64        6         HEAD
 1         214               30.00000       6512.400       65        64        1         HEAD
 1         214               30.00000       6512.400       65        64        2         HEAD
 1         214               30.00000       6512.400       65        64        3         HEAD
 1         214               30.00000       6512.400       65        64        4         HEAD
 1         214               30.00000       6512.400       65        64        5         HEAD
 1         214               30.00000       6512.400       65        64        6         HEAD
 1         215               31.00000       6543.400       65        64        1         HEAD
 1         215               31.00000       6543.400       65        64        2         HEAD
 1         215               31.00000       6543.400       65        64        3         HEAD
 1         215               31.00000       6543.400       65        64        4         HEAD
 1         215               31.00000       6543.400       65        64        5         HEAD
 1         215               31.00000       6543.400       65        64        6         HEAD
 1         216               30.00000       6573.400       65        64        1         HEAD
 1         216               30.00000       6573.400       65        64        2         HEAD
 1         216               30.00000       6573.400       65        64        3         HEAD
 1         216               30.00000       6573.400       65        64        4         HEAD
 1         216               30.00000       6573.400       65        64        5         HEAD
 1         216               30.00000       6573.400       65        64        6         HEAD
 1         217               31.00000       6604.400       65        64        1         HEAD
 1         217               31.00000       6604.400       65        64        2         HEAD
 1         217               31.00000       6604.400       65        64        3         HEAD
 1         217               31.00000       6604.400       65        64        4         HEAD
 1         217               31.00000       6604.400       65        64        5         HEAD
 1         217               31.00000       6604.400       65        64        6         HEAD
 1         218               31.00000       6635.400       65        64        1         HEAD
 1         218               31.00000       6635.400       65        64        2         HEAD
 1         218               31.00000       6635.400       65        64        3         HEAD
 1         218               31.00000       6635.400       65        64        4         HEAD
 1         218               31.00000       6635.400       65        64        5         HEAD
 1         218               31.00000       6635.400       65        64        6         HEAD
 1         219               29.00000       6664.400       65        64        1         HEAD
 1         219               29.00000       6664.400       65        64        2         HEAD
 1         219               29.00000       6664.400       65        64        3         HEAD
 1         219               29.00000       6664.400       65        64        4         HEAD
 1         219               29.00000       6664.400       65        64        5         HEAD
 1         219               29.00000       6664.400       65        64        6         HEAD
 1         220               31.00000       6695.400       65        64        1         HEAD
 1         220               31.00000       6695.400       65        64        2         HEAD
 1         220               31.00000       6695.400       65        64        3         HEAD
 1         220               31.00000       6695.400       65        64        4         HEAD
 1         220               31.00000       6695.400       65        64        5         HEAD
 1         220               31.00000       6695.400       65        64        6         HEAD
 1         221               30.00000       6725.400       65        64        1         HEAD
 1         221               30.00000       6725.400       65        64        2         HEAD
 1         221               30.00000       6725.400       65        64        3         HEAD
 1         221               30.00000       6725.400       65        64        4         HEAD
 1         221               30.00000       6725.400       65        64        5         HEAD
 1         221               30.00000       6725.400       65        64        6         HEAD
 1         222               31.00000       6756.400       65        64        1         HEAD
 1         222               31.00000       6756.400       65        64        2         HEAD
 1         222               31.00000       6756.400       65        64        3         HEAD
 1         222               31.00000       6756.400       65        64        4         HEAD
 1         222               31.00000       6756.400       65        64        5         HEAD
 1         222               31.00000       6756.400       65        64        6         HEAD
 1         223               30.00000       6786.400       65        64        1         HEAD
 1         223               30.00000       6786.400       65        64        2         HEAD
 1         223               30.00000       6786.400       65        64        3         HEAD
 1         223               30.00000       6786.400       65        64        4         HEAD
 1         223               30.00000       6786.400       65        64        5         HEAD
 1         223               30.00000       6786.400       65        64        6         HEAD
 1         224               31.00000       6817.400       65        64        1         HEAD
 1         224               31.00000       6817.400       65        64        2         HEAD
 1         224               31.00000       6817.400       65        64        3         HEAD
 1         224               31.00000       6817.400       65        64        4         HEAD
 1         224               31.00000       6817.400       65        64        5         HEAD
 1         224               31.00000       6817.400       65        64        6         HEAD
 1         225               31.00000       6848.400       65        64        1         HEAD
 1         225               31.00000       6848.400       65        64        2         HEAD
 1         225               31.00000       6848.400       65        64        3         HEAD
 1         225               31.00000       6848.400       65        64        4         HEAD
 1         225               31.00000       6848.400       65        64        5         HEAD
 1         225               31.00000       6848.400       65        64        6         HEAD
 1         226               30.00000       6878.400       65        64        1         HEAD
 1         226               30.00000       6878.400       65        64        2         HEAD
 1         226               30.00000       6878.400       65        64        3         HEAD
 1         226               30.00000       6878.400       65        64        4         HEAD
 1         226               30.00000       6878.400       65        64        5         HEAD
 1         226               30.00000       6878.400       65        64        6         HEAD
 1         227               31.00000       6909.400       65        64        1         HEAD
 1         227               31.00000       6909.400       65        64        2         HEAD
 1         227               31.00000       6909.400       65        64        3         HEAD
 1         227               31.00000       6909.400       65        64        4         HEAD
 1         227               31.00000       6909.400       65        64        5         HEAD
 1         227               31.00000       6909.400       65        64        6         HEAD
 1         228               30.00000       6939.400       65        64        1         HEAD
 1         228               30.00000       6939.400       65        64        2         HEAD
 1         228               30.00000       6939.400       65        64        3         HEAD
 1         228               30.00000       6939.400       65        64        4         HEAD
 1         228               30.00000       6939.400       65        64        5         HEAD
 1         228               30.00000       6939.400       65        64        6         HEAD
 1         229               31.00000       6970.400       65        64        1         HEAD
 1         229               31.00000       6970.400       65        64        2         HEAD
 1         229               31.00000       6970.400       65        64        3         HEAD
 1         229               31.00000       6970.400       65        64        4         HEAD
 1         229               31.00000       6970.400       65        64        5         HEAD
 1         229               31.00000       6970.400       65        64        6         HEAD
 1         230               31.00000       7001.400       65        64        1         HEAD
 1         230               31.00000       7001.400       65        64        2         HEAD
 1         230               31.00000       7001.400       65        64        3         HEAD
 1         230               31.00000       7001.400       65        64        4         HEAD
 1         230               31.00000       7001.400       65        64        5         HEAD
 1         230               31.00000       7001.400       65        64        6         HEAD
 1         231               28.00000       7029.400       65        64        1         HEAD
 1         231               28.00000       7029.400       65        64        2         HEAD
 1         231               28.00000       7029.400       65        64        3         HEAD
 1         231               28.00000       7029.400       65        64        4         HEAD
 1         231               28.00000       7029.400       65        64        5         HEAD
 1         231               28.00000       7029.400       65        64        6         HEAD
 1         232               31.00000       7060.400       65        64        1         HEAD
 1         232               31.00000       7060.400       65        64        2         HEAD
 1         232               31.00000       7060.400       65        64        3         HEAD
 1         232               31.00000       7060.400       65        64        4         HEAD
 1         232               31.00000       7060.400       65        64        5         HEAD
 1         232               31.00000       7060.400       65        64        6         HEAD
 1         233               30.00000       7090.400       65        64        1         HEAD
 1         233               30.00000       7090.400       65        64        2         HEAD
 1         233               30.00000       7090.400       65        64        3         HEAD
 1         233               30.00000       7090.400       65        64        4         HEAD
 1         233               30.00000       7090.400       65        64        5         HEAD
 1         233               30.00000       7090.400       65        64        6         HEAD
 1         234               31.00000       7121.400       65        64        1         HEAD
 1         234               31.00000       7121.400       65        64        2         HEAD
 1         234               31.00000       7121.400       65        64        3         HEAD
 1         234               31.00000       7121.400       65        64        4         HEAD
 1         234               31.00000       7121.400       65        64        5         HEAD
 1         234               31.00000       7121.400       65        64        6         HEAD
 1         235               30.00000       7151.400       65        64        1         HEAD
 1         235               30.00000       7151.400       65        64        2         HEAD
 1         235               30.00000       7151.400       65        64        3         HEAD
 1         235               30.00000       7151.400       65        64        4         HEAD
 1         235               30.00000       7151.400       65        64        5         HEAD
 1         235               30.00000       7151.400       65        64        6         HEAD
 1         236               31.00000       7182.400       65        64        1         HEAD
 1         236               31.00000       7182.400       65        64        2         HEAD
 1         236               31.00000       7182.400       65        64        3         HEAD
 1         236               31.00000       7182.400       65        64        4         HEAD
 1         236               31.00000       7182.400       65        64        5         HEAD
 1         236               31.00000       7182.400       65        64        6         HEAD
 1         237               31.00000       7213.400       65        64        1         HEAD
 1         237               31.00000       7213.400       65        64        2         HEAD
 1         237               31.00000       7213.400       65        64        3         HEAD
 1         237               31.00000       7213.400       65        64        4         HEAD
 1         237               31.00000       7213.400       65        64        5         HEAD
 1         237               31.00000       7213.400       65        64        6         HEAD
 1         238               30.00000       7243.400       65        64        1         HEAD
 1         238               30.00000       7243.400       65        64        2         HEAD
 1         238               30.00000       7243.400       65        64        3         HEAD
 1         238               30.00000       7243.400       65        64        4         HEAD
 1         238               30.00000       7243.400       65        64        5         HEAD
 1         238               30.00000       7243.400       65        64        6         HEAD
 1         239               31.00000       7274.400       65        64        1         HEAD
 1         239               31.00000       7274.400       65        64        2         HEAD
 1         239               31.00000       7274.400       65        64        3         HEAD
 1         239               31.00000       7274.400       65        64        4         HEAD
 1         239               31.00000       7274.400       65        64        5         HEAD
 1         239               31.00000       7274.400       65        64        6         HEAD
 1         240               30.00000       7304.400       65        64        1         HEAD
 1         240               30.00000       7304.400       65        64        2         HEAD
 1         240               30.00000       7304.400       65        64        3         HEAD
 1         240               30.00000       7304.400       65        64        4         HEAD
 1         240               30.00000       7304.400       65        64        5         HEAD
 1         240               30.00000       7304.400       65        64        6         HEAD
 1         241               31.00000       7335.400       65        64        1         HEAD
 1         241               31.00000       7335.400       65        64        2         HEAD
 1         241               31.00000       7335.400       65        64        3         HEAD
 1         241               31.00000       7335.400       65        64        4         HEAD
 1         241               31.00000       7335.400       65        64        5         HEAD
 1         241               31.00000       7335.400       65        64        6         HEAD
 1         242               31.00000       7366.400       65        64        1         HEAD
 1         242               31.00000       7366.400       65        64        2         HEAD
 1         242               31.00000       7366.400       65        64        3         HEAD
 1         242               31.00000       7366.400       65        64        4         HEAD
 1         242               31.00000       7366.400       65        64        5         HEAD
 1         242               31.00000       7366.400       65        64        6         HEAD
 1         243               28.00000       7394.400       65        64        1         HEAD
 1         243               28.00000       7394.400       65        64        2         HEAD
 1         243               28.00000       7394.400       65        64        3         HEAD
 1         243               28.00000       7394.400       65        64        4         HEAD
 1         243               28.00000       7394.400       65        64        5         HEAD
 1         243               28.00000       7394.400       65        64        6         HEAD
 1         244               31.00000       7425.400       65        64        1         HEAD
 1         244               31.00000       7425.400       65        64        2         HEAD
 1         244               31.00000       7425.400       65        64        3         HEAD
 1         244               31.00000       7425.400       65        64        4         HEAD
 1         244               31.00000       7425.400       65        64        5         HEAD
 1         244               31.00000       7425.400       65        64        6         HEAD
 1         245               30.00000       7455.400       65        64        1         HEAD
 1         245               30.00000       7455.400       65        64        2         HEAD
 1         245               30.00000       7455.400       65        64        3         HEAD
 1         245               30.00000       7455.400       65        64        4         HEAD
 1         245               30.00000       7455.400       65        64        5         HEAD
 1         245               30.00000       7455.400       65        64        6         HEAD
 1         246               31.00000       7486.400       65        64        1         HEAD
 1         246               31.00000       7486.400       65        64        2         HEAD
 1         246               31.00000       7486.400       65        64        3         HEAD
 1         246               31.00000       7486.400       65        64        4         HEAD
 1         246               31.00000       7486.400       65        64        5         HEAD
 1         246               31.00000       7486.400       65        64        6         HEAD
 1         247               30.00000       7516.400       65        64        1         HEAD
 1         247               30.00000       7516.400       65        64        2         HEAD
 1         247               30.00000       7516.400       65        64        3         HEAD
 1         247               30.00000       7516.400       65        64        4         HEAD
 1         247               30.00000       7516.400       65        64        5         HEAD
 1         247               30.00000       7516.400       65        64        6         HEAD
 1         248               31.00000       7547.400       65        64        1         HEAD
 1         248               31.00000       7547.400       65        64        2         HEAD
 1         248               31.00000       7547.400       65        64        3         HEAD
 1         248               31.00000       7547.400       65        64        4         HEAD
 1         248               31.00000       7547.400       65        64        5         HEAD
 1         248               31.00000       7547.400       65        64        6         HEAD
 1         249               31.00000       7578.400       65        64        1         HEAD
 1         249               31.00000       7578.400       65        64        2         HEAD
 1         249               31.00000       7578.400       65        64        3         HEAD
 1         249               31.00000       7578.400       65        64        4         HEAD
 1         249               31.00000       7578.400       65        64        5         HEAD
 1         249               31.00000       7578.400       65        64        6         HEAD
 1         250               30.00000       7608.400       65        64        1         HEAD
 1         250               30.00000       7608.400       65        64        2         HEAD
 1         250               30.00000       7608.400       65        64        3         HEAD
 1         250               30.00000       7608.400       65        64        4         HEAD
 1         250               30.00000       7608.400       65        64        5         HEAD
 1         250               30.00000       7608.400       65        64        6         HEAD
 1         251               31.00000       7639.400       65        64        1         HEAD
 1         251               31.00000       7639.400       65        64        2         HEAD
 1         251               31.00000       7639.400       65        64        3         HEAD
 1         251               31.00000       7639.400       65        64        4         HEAD
 1         251               31.00000       7639.400       65        64        5         HEAD
 1         251               31.00000       7639.400       65        64        6         HEAD
 1         252               30.00000       7669.400       65        64        1         HEAD
 1         252               30.00000       7669.400       65        64        2         HEAD
 1         252               30.00000       7669.400       65        64        3         HEAD
 1         252               30.00000       7669.400       65        64        4         HEAD
 1         252               30.00000       7669.400       65        64        5         HEAD
 1         252               30.00000       7669.400       65        64        6         HEAD
 1         253               31.00000       7700.400       65        64        1         HEAD
 1         253               31.00000       7700.400       65        64        2         HEAD
 1         253               31.00000       7700.400       65        64        3         HEAD
 1         253               31.00000       7700.400       65        64        4         HEAD
 1         253               31.00000       7700.400       65        64        5         HEAD
 1         253               31.00000       7700.400       65        64        6         HEAD
 1         254               31.00000       7731.400       65        64        1         HEAD
 1         254               31.00000       7731.400       65        64        2         HEAD
 1         254               31.00000       7731.400       65        64        3         HEAD
 1         254               31.00000       7731.400       65        64        4         HEAD
 1         254               31.00000       7731.400       65        64        5         HEAD
 1         254               31.00000       7731.400       65        64        6         HEAD
 1         255               28.00000       7759.400       65        64        1         HEAD
 1         255               28.00000       7759.400       65        64        2         HEAD
 1         255               28.00000       7759.400       65        64        3         HEAD
 1         255               28.00000       7759.400       65        64        4         HEAD
 1         255               28.00000       7759.400       65        64        5         HEAD
 1         255               28.00000       7759.400       65        64        6         HEAD
 1         256               31.00000       7790.400       65        64        1         HEAD
 1         256               31.00000       7790.400       65        64        2         HEAD
 1         256               31.00000       7790.400       65        64        3         HEAD
 1         256               31.00000       7790.400       65        64        4         HEAD
 1         256               31.00000       7790.400       65        64        5         HEAD
 1         256               31.00000       7790.400       65        64        6         HEAD
 1         257               30.00000       7820.400       65        64        1         HEAD
 1         257               30.00000       7820.400       65        64        2         HEAD
 1         257               30.00000       7820.400       65        64        3         HEAD
 1         257               30.00000       7820.400       65        64        4         HEAD
 1         257               30.00000       7820.400       65        64        5         HEAD
 1         257               30.00000       7820.400       65        64        6         HEAD
 1         258               31.00000       7851.400       65        64        1         HEAD
 1         258               31.00000       7851.400       65        64        2         HEAD
 1         258               31.00000       7851.400       65        64        3         HEAD
 1         258               31.00000       7851.400       65        64        4         HEAD
 1         258               31.00000       7851.400       65        64        5         HEAD
 1         258               31.00000       7851.400       65        64        6         HEAD
 1         259               30.00000       7881.400       65        64        1         HEAD
 1         259               30.00000       7881.400       65        64        2         HEAD
 1         259               30.00000       7881.400       65        64        3         HEAD
 1         259               30.00000       7881.400       65        64        4         HEAD
 1         259               30.00000       7881.400       65        64        5         HEAD
 1         259               30.00000       7881.400       65        64        6         HEAD
 1         260               31.00000       7912.400       65        64        1         HEAD
 1         260               31.00000       7912.400       65        64        2         HEAD
 1         260               31.00000       7912.400       65        64        3         HEAD
 1         260               31.00000       7912.400       65        64        4         HEAD
 1         260               31.00000       7912.400       65        64        5         HEAD
 1         260               31.00000       7912.400       65        64        6         HEAD
 1         261               31.00000       7943.400       65        64        1         HEAD
 1         261               31.00000       7943.400       65        64        2         HEAD
 1         261               31.00000       7943.400       65        64        3         HEAD
 1         261               31.00000       7943.400       65        64        4         HEAD
 1         261               31.00000       7943.400       65        64        5         HEAD
 1         261               31.00000       7943.400       65        64        6         HEAD
 1         262               30.00000       7973.400       65        64        1         HEAD
 1         262               30.00000       7973.400       65        64        2         HEAD
 1         262               30.00000       7973.400       65        64        3         HEAD
 1         262               30.00000       7973.400       65        64        4         HEAD
 1         262               30.00000       7973.400       65        64        5         HEAD
 1         262               30.00000       7973.400       65        64        6         HEAD
 1         263               31.00000       8004.400       65        64        1         HEAD
 1         263               31.00000       8004.400       65        64        2         HEAD
 1         263               31.00000       8004.400       65        64        3         HEAD
 1         263               31.00000       8004.400       65        64        4         HEAD
