time,DRN01,DRN02,DRN03,DRN04,DRN05,DRN06,DRN07,DRN08,DRN09,DRN10,DRN11,DRN12,DRN13,DRN14,DRN15,DRN16,DRN17,DRN18
5082.400000000,-0.11039E+06,-0.11449E+07,-0.17566E+06,-0.15184E+07,-0.65282E+07,-0.71069E+06,-0.37610E+07,-0.29926E+07,-0.19916E+08,-50038.,-0.81020E+07,-0.35154E+07,-0.12392E+08,-0.65489E+07,-0.18735E+07,-0.43223E+07,-0.72959E+07,-0.19353E+07
5112.400000000,-0.10734E+06,-0.10953E+07,-0.16744E+06,-0.14471E+07,-0.61128E+07,-0.69247E+06,-0.33413E+07,-0.27270E+07,-0.17551E+08,-48460.,-0.70112E+07,-0.25286E+07,-0.11430E+08,-0.56259E+07,-0.17893E+07,-0.24231E+07,-0.56390E+07,-0.18059E+07
5143.400000000,-0.10452E+06,-0.10557E+07,-0.15967E+06,-0.13799E+07,-0.57612E+07,-0.67581E+06,-0.30596E+07,-0.25168E+07,-0.16337E+08,-49449.,-0.63083E+07,-0.20997E+07,-0.10639E+08,-0.48585E+07,-0.17129E+07,-0.15845E+07,-0.46654E+07,-0.16872E+07
5174.400000000,-0.10186E+06,-0.10202E+07,-0.15247E+06,-0.13174E+07,-0.54625E+07,-0.66061E+06,-0.28367E+07,-0.23725E+07,-0.15573E+08,-50994.,-0.58051E+07,-0.18922E+07,-0.10029E+08,-0.42544E+07,-0.16426E+07,-0.12542E+07,-0.40680E+07,-0.15790E+07
5203.400000000,-99452.,-0.98892E+06,-0.14619E+06,-0.12623E+07,-0.52216E+07,-0.64738E+06,-0.26761E+07,-0.22542E+07,-0.15046E+08,-50829.,-0.54624E+07,-0.17774E+07,-0.95752E+07,-0.38237E+07,-0.15819E+07,-0.11016E+07,-0.36947E+07,-0.14854E+07
5234.400000000,-97012.,-0.95765E+06,-0.14022E+06,-0.12072E+07,-0.50023E+07,-0.63450E+06,-0.25414E+07,-0.21517E+07,-0.14676E+08,-49675.,-0.52644E+07,-0.17256E+07,-0.91600E+07,-0.34768E+07,-0.15228E+07,-0.10368E+07,-0.34506E+07,-0.13945E+07
5264.400000000,-97634.,-0.96356E+06,-0.14111E+06,-0.12043E+07,-0.51779E+07,-0.64088E+06,-0.27696E+07,-0.21945E+07,-0.17367E+08,-40037.,-0.61442E+07,-0.27221E+07,-0.93545E+07,-0.34906E+07,-0.15206E+07,-0.14235E+07,-0.42337E+07,-0.14092E+07
5295.400000000,-0.10080E+06,-0.10145E+07,-0.15171E+06,-0.12998E+07,-0.56422E+07,-0.65536E+06,-0.32139E+07,-0.25731E+07,-0.20234E+08,-47244.,-0.74956E+07,-0.44714E+07,-0.10111E+08,-0.44427E+07,-0.16507E+07,-0.31151E+07,-0.57807E+07,-0.15386E+07
5325.400000000,-0.10331E+06,-0.10556E+07,-0.16072E+06,-0.13572E+07,-0.61248E+07,-0.67246E+06,-0.36987E+07,-0.27567E+07,-0.22986E+08,-46665.,-0.90417E+07,-0.54546E+07,-0.10956E+08,-0.53469E+07,-0.18073E+07,-0.45569E+07,-0.71641E+07,-0.16880E+07
5356.400000000,-0.10534E+06,-0.10701E+07,-0.16631E+06,-0.14086E+07,-0.63820E+07,-0.68413E+06,-0.39266E+07,-0.28335E+07,-0.22908E+08,-42953.,-0.91943E+07,-0.55932E+07,-0.11692E+08,-0.60236E+07,-0.19518E+07,-0.53432E+07,-0.77452E+07,-0.18348E+07
5387.400000000,-0.10689E+06,-0.10966E+07,-0.17295E+06,-0.14515E+07,-0.65899E+07,-0.69347E+06,-0.41142E+07,-0.29476E+07,-0.23375E+08,-43594.,-0.96189E+07,-0.55561E+07,-0.12295E+08,-0.65583E+07,-0.20411E+07,-0.57029E+07,-0.80874E+07,-0.19393E+07
5417.400000000,-0.10848E+06,-0.11074E+07,-0.17686E+06,-0.14942E+07,-0.66624E+07,-0.69403E+06,-0.40391E+07,-0.31112E+07,-0.22394E+08,-44102.,-0.92139E+07,-0.53346E+07,-0.12361E+08,-0.67630E+07,-0.20276E+07,-0.50124E+07,-0.74332E+07,-0.19479E+07
5448.400000000,-0.11140E+06,-0.11120E+07,-0.17581E+06,-0.14814E+07,-0.66415E+07,-0.69450E+06,-0.38563E+07,-0.30841E+07,-0.21322E+08,-50233.,-0.85303E+07,-0.53741E+07,-0.12134E+08,-0.63728E+07,-0.20090E+07,-0.37593E+07,-0.67954E+07,-0.19210E+07
5478.400000000,-0.10862E+06,-0.10665E+07,-0.16668E+06,-0.14136E+07,-0.62318E+07,-0.67864E+06,-0.34333E+07,-0.27629E+07,-0.18322E+08,-51247.,-0.71605E+07,-0.31980E+07,-0.11140E+08,-0.54869E+07,-0.19236E+07,-0.21455E+07,-0.53126E+07,-0.17972E+07
5509.400000000,-0.10589E+06,-0.10297E+07,-0.15871E+06,-0.13489E+07,-0.58804E+07,-0.66355E+06,-0.31252E+07,-0.25241E+07,-0.16765E+08,-52149.,-0.63671E+07,-0.24112E+07,-0.10310E+08,-0.47449E+07,-0.18435E+07,-0.14864E+07,-0.44362E+07,-0.16840E+07
5540.400000000,-0.10323E+06,-0.99620E+06,-0.15150E+06,-0.12883E+07,-0.55778E+07,-0.64950E+06,-0.28899E+07,-0.23666E+07,-0.15811E+08,-52183.,-0.58225E+07,-0.20439E+07,-0.95883E+07,-0.41687E+07,-0.17705E+07,-0.12033E+07,-0.38927E+07,-0.15800E+07
5568.400000000,-0.10086E+06,-0.96724E+06,-0.14545E+06,-0.12364E+07,-0.53392E+07,-0.63752E+06,-0.27098E+07,-0.22464E+07,-0.15210E+08,-51473.,-0.55070E+07,-0.18675E+07,-0.89821E+07,-0.37725E+07,-0.17076E+07,-0.10844E+07,-0.35541E+07,-0.14922E+07
5599.400000000,-98317.,-0.93685E+06,-0.13939E+06,-0.11832E+07,-0.51116E+07,-0.62513E+06,-0.25659E+07,-0.21353E+07,-0.14737E+08,-49189.,-0.52380E+07,-0.17544E+07,-0.84690E+07,-0.34352E+07,-0.16418E+07,-0.10288E+07,-0.33110E+07,-0.14026E+07
5629.400000000,-99031.,-0.94184E+06,-0.14361E+06,-0.12296E+07,-0.51918E+07,-0.62715E+06,-0.27553E+07,-0.23221E+07,-0.16724E+08,-42106.,-0.59049E+07,-0.25841E+07,-0.87978E+07,-0.37989E+07,-0.16071E+07,-0.18355E+07,-0.44752E+07,-0.13880E+07
5660.400000000,-0.10111E+06,-0.98161E+06,-0.15373E+06,-0.13045E+07,-0.55971E+07,-0.64274E+06,-0.32277E+07,-0.26656E+07,-0.20233E+08,-31560.,-0.73887E+07,-0.41282E+07,-0.96897E+07,-0.46131E+07,-0.16168E+07,-0.33284E+07,-0.61294E+07,-0.14723E+07
5690.400000000,-0.10231E+06,-0.99412E+06,-0.15965E+06,-0.13551E+07,-0.57781E+07,-0.65832E+06,-0.34860E+07,-0.27702E+07,-0.20160E+08,-13405.,-0.77082E+07,-0.46572E+07,-0.10499E+08,-0.53827E+07,-0.16450E+07,-0.45043E+07,-0.70849E+07,-0.15621E+07
5721.400000000,-0.10265E+06,-0.97930E+06,-0.16357E+06,-0.14008E+07,-0.58118E+07,-0.66375E+06,-0.33979E+07,-0.27511E+07,-0.19088E+08,0.0000,-0.73993E+07,-0.44091E+07,-0.11198E+08,-0.59693E+07,-0.16357E+07,-0.51672E+07,-0.75680E+07,-0.16201E+07
5752.400000000,-0.10311E+06,-0.97359E+06,-0.16893E+06,-0.14343E+07,-0.58542E+07,-0.66857E+06,-0.34599E+07,-0.27862E+07,-0.19120E+08,0.0000,-0.76150E+07,-0.45581E+07,-0.11694E+08,-0.64612E+07,-0.16221E+07,-0.54794E+07,-0.78137E+07,-0.16541E+07
5782.400000000,-0.10275E+06,-0.93968E+06,-0.16950E+06,-0.14189E+07,-0.57717E+07,-0.67124E+06,-0.29789E+07,-0.26936E+07,-0.16280E+08,0.0000,-0.64009E+07,-0.40522E+07,-0.11731E+08,-0.66057E+07,-0.15525E+07,-0.49729E+07,-0.73706E+07,-0.16494E+07
5813.400000000,-0.10014E+06,-0.89486E+06,-0.16288E+06,-0.13595E+07,-0.55427E+07,-0.65509E+06,-0.25487E+07,-0.24254E+07,-0.14245E+08,0.0000,-0.53414E+07,-0.25840E+07,-0.11227E+08,-0.58676E+07,-0.14579E+07,-0.30273E+07,-0.64531E+07,-0.15836E+07
5843.400000000,-97135.,-0.85947E+06,-0.15605E+06,-0.12949E+07,-0.52414E+07,-0.63847E+06,-0.23451E+07,-0.22927E+07,-0.13490E+08,0.0000,-0.49300E+07,-0.19592E+07,-0.10467E+08,-0.50318E+07,-0.13913E+07,-0.18038E+07,-0.50647E+07,-0.14749E+07
5874.400000000,-94281.,-0.82835E+06,-0.14922E+06,-0.12342E+07,-0.49886E+07,-0.62309E+06,-0.22054E+07,-0.21769E+07,-0.13150E+08,0.0000,-0.46685E+07,-0.16865E+07,-0.98411E+07,-0.43694E+07,-0.13330E+07,-0.13293E+07,-0.42456E+07,-0.13811E+07
5905.400000000,-91567.,-0.80062E+06,-0.14271E+06,-0.11776E+07,-0.47731E+07,-0.60901E+06,-0.20929E+07,-0.20712E+07,-0.12911E+08,0.0000,-0.44677E+07,-0.15543E+07,-0.91531E+07,-0.38753E+07,-0.12802E+07,-0.11202E+07,-0.37381E+07,-0.12963E+07
5933.400000000,-89173.,-0.77868E+06,-0.13715E+06,-0.11291E+07,-0.46054E+07,-0.59713E+06,-0.20053E+07,-0.20058E+07,-0.12713E+08,0.0000,-0.43209E+07,-0.14857E+07,-0.85664E+07,-0.35241E+07,-0.12364E+07,-0.10347E+07,-0.34236E+07,-0.12256E+07
5964.400000000,-86642.,-0.75623E+06,-0.13149E+06,-0.10790E+07,-0.44464E+07,-0.58502E+06,-0.19228E+07,-0.19446E+07,-0.12557E+08,0.0000,-0.42464E+07,-0.14408E+07,-0.81365E+07,-0.32193E+07,-0.11927E+07,-0.98539E+06,-0.31979E+07,-0.11545E+07
5994.400000000,-87484.,-0.75428E+06,-0.13487E+06,-0.10967E+07,-0.45954E+07,-0.58836E+06,-0.20814E+07,-0.20674E+07,-0.15200E+08,0.0000,-0.50505E+07,-0.21555E+07,-0.83735E+07,-0.35274E+07,-0.12258E+07,-0.16693E+07,-0.40790E+07,-0.11737E+07
6025.400000000,-89905.,-0.78411E+06,-0.14566E+06,-0.11711E+07,-0.50759E+07,-0.60798E+06,-0.24860E+07,-0.23660E+07,-0.18821E+08,0.0000,-0.65577E+07,-0.37042E+07,-0.92019E+07,-0.44175E+07,-0.13264E+07,-0.32066E+07,-0.56964E+07,-0.12869E+07
6055.400000000,-91812.,-0.83606E+06,-0.15553E+06,-0.12387E+07,-0.55933E+07,-0.62509E+06,-0.29658E+07,-0.26167E+07,-0.21261E+08,0.0000,-0.78573E+07,-0.48439E+07,-0.10019E+08,-0.53003E+07,-0.14687E+07,-0.43893E+07,-0.67777E+07,-0.14278E+07
6086.400000000,-93391.,-0.85621E+06,-0.16217E+06,-0.12958E+07,-0.59500E+07,-0.64355E+06,-0.32541E+07,-0.27535E+07,-0.21827E+08,0.0000,-0.84028E+07,-0.53639E+07,-0.10835E+08,-0.59467E+07,-0.15783E+07,-0.51496E+07,-0.75026E+07,-0.15711E+07
6117.400000000,-94676.,-0.87939E+06,-0.17010E+06,-0.13625E+07,-0.62108E+07,-0.65343E+06,-0.34208E+07,-0.29358E+07,-0.22225E+08,0.0000,-0.87751E+07,-0.53790E+07,-0.11503E+08,-0.66118E+07,-0.16259E+07,-0.56210E+07,-0.78919E+07,-0.16720E+07
6147.400000000,-95746.,-0.88382E+06,-0.17497E+06,-0.14093E+07,-0.63321E+07,-0.65938E+06,-0.33626E+07,-0.30572E+07,-0.21389E+08,0.0000,-0.83920E+07,-0.51812E+07,-0.11706E+08,-0.69319E+07,-0.16039E+07,-0.53078E+07,-0.75738E+07,-0.17082E+07
6178.400000000,-93699.,-0.84238E+06,-0.17078E+06,-0.13693E+07,-0.61606E+07,-0.64888E+06,-0.28276E+07,-0.28462E+07,-0.18522E+08,0.0000,-0.68459E+07,-0.38387E+07,-0.11218E+08,-0.64127E+07,-0.15367E+07,-0.37326E+07,-0.64620E+07,-0.16546E+07
6208.400000000,-90998.,-0.80762E+06,-0.16215E+06,-0.13076E+07,-0.57764E+07,-0.63255E+06,-0.25250E+07,-0.25560E+07,-0.16142E+08,0.0000,-0.57807E+07,-0.25580E+07,-0.10331E+08,-0.54976E+07,-0.14737E+07,-0.21169E+07,-0.50825E+07,-0.15483E+07
6239.400000000,-88452.,-0.78218E+06,-0.15444E+06,-0.12483E+07,-0.54455E+07,-0.61745E+06,-0.23142E+07,-0.23680E+07,-0.14895E+08,0.0000,-0.51670E+07,-0.20266E+07,-0.97907E+07,-0.47418E+07,-0.14151E+07,-0.14751E+07,-0.42623E+07,-0.14494E+07
6270.400000000,-86025.,-0.75899E+06,-0.14745E+06,-0.11926E+07,-0.51660E+07,-0.60362E+06,-0.21528E+07,-0.22186E+07,-0.14124E+08,0.0000,-0.48237E+07,-0.17685E+07,-0.92010E+07,-0.41565E+07,-0.13608E+07,-0.11966E+07,-0.37555E+07,-0.13622E+07
6298.400000000,-83873.,-0.73922E+06,-0.14158E+06,-0.11448E+07,-0.49496E+07,-0.59195E+06,-0.20441E+07,-0.21039E+07,-0.13628E+08,0.0000,-0.46335E+07,-0.16365E+07,-0.86456E+07,-0.37615E+07,-0.13145E+07,-0.10775E+07,-0.34403E+07,-0.12893E+07
6329.400000000,-81551.,-0.71852E+06,-0.13557E+06,-0.10947E+07,-0.47417E+07,-0.57987E+06,-0.19432E+07,-0.20155E+07,-0.13224E+08,0.0000,-0.44618E+07,-0.15373E+07,-0.82384E+07,-0.34077E+07,-0.12664E+07,-0.10128E+07,-0.32046E+07,-0.12147E+07
6359.400000000,-82547.,-0.73155E+06,-0.14051E+06,-0.11149E+07,-0.50120E+07,-0.58303E+06,-0.22092E+07,-0.21329E+07,-0.16505E+08,0.0000,-0.53526E+07,-0.23086E+07,-0.86015E+07,-0.38508E+07,-0.12779E+07,-0.18634E+07,-0.41739E+07,-0.12379E+07
6390.400000000,-86534.,-0.79246E+06,-0.15179E+06,-0.11928E+07,-0.55321E+07,-0.61227E+06,-0.26621E+07,-0.25091E+07,-0.19816E+08,-6497.7,-0.66989E+07,-0.44305E+07,-0.95390E+07,-0.47941E+07,-0.14144E+07,-0.31983E+07,-0.54604E+07,-0.13720E+07
6420.400000000,-89197.,-0.84294E+06,-0.16111E+06,-0.12488E+07,-0.60246E+07,-0.63353E+06,-0.31512E+07,-0.27078E+07,-0.22104E+08,-8507.0,-0.80051E+07,-0.50989E+07,-0.10319E+08,-0.55635E+07,-0.15406E+07,-0.41948E+07,-0.64074E+07,-0.15236E+07
6451.400000000,-91683.,-0.87768E+06,-0.16734E+06,-0.13099E+07,-0.62989E+07,-0.64727E+06,-0.35392E+07,-0.28129E+07,-0.23321E+08,-4484.5,-0.87937E+07,-0.53641E+07,-0.11156E+08,-0.62107E+07,-0.16414E+07,-0.51217E+07,-0.72382E+07,-0.16663E+07
6482.400000000,-93886.,-0.91350E+06,-0.17517E+06,-0.13747E+07,-0.65110E+07,-0.66334E+06,-0.37209E+07,-0.30175E+07,-0.23417E+08,-3586.7,-0.90828E+07,-0.56123E+07,-0.11742E+08,-0.68152E+07,-0.16943E+07,-0.55185E+07,-0.75573E+07,-0.17657E+07
6512.400000000,-95918.,-0.92165E+06,-0.17797E+06,-0.14077E+07,-0.65551E+07,-0.67441E+06,-0.36956E+07,-0.30662E+07,-0.22291E+08,-3749.7,-0.86903E+07,-0.50672E+07,-0.11811E+08,-0.70551E+07,-0.16923E+07,-0.51324E+07,-0.71677E+07,-0.17982E+07
6543.400000000,-94501.,-0.88817E+06,-0.17308E+06,-0.13648E+07,-0.63815E+07,-0.66676E+06,-0.32192E+07,-0.28539E+07,-0.19548E+08,0.0000,-0.73540E+07,-0.40584E+07,-0.11346E+08,-0.63448E+07,-0.16192E+07,-0.34615E+07,-0.62289E+07,-0.17352E+07
6573.400000000,-91691.,-0.84841E+06,-0.16426E+06,-0.13036E+07,-0.59673E+07,-0.64922E+06,-0.28290E+07,-0.25656E+07,-0.16814E+08,-1374.2,-0.61370E+07,-0.26584E+07,-0.10535E+08,-0.54392E+07,-0.15529E+07,-0.20206E+07,-0.50151E+07,-0.16233E+07
6604.400000000,-89039.,-0.81942E+06,-0.15639E+06,-0.12449E+07,-0.56124E+07,-0.63296E+06,-0.25623E+07,-0.23778E+07,-0.15414E+08,-5976.9,-0.54072E+07,-0.20820E+07,-0.99148E+07,-0.46955E+07,-0.14913E+07,-0.14327E+07,-0.42149E+07,-0.15189E+07
6635.400000000,-86528.,-0.79383E+06,-0.14925E+06,-0.11898E+07,-0.53127E+07,-0.61807E+06,-0.23529E+07,-0.22275E+07,-0.14573E+08,-9485.7,-0.50357E+07,-0.17949E+07,-0.93175E+07,-0.41284E+07,-0.14340E+07,-0.11801E+07,-0.37198E+07,-0.14230E+07
6664.400000000,-84264.,-0.77120E+06,-0.14312E+06,-0.11407E+07,-0.50706E+07,-0.60510E+06,-0.22016E+07,-0.21102E+07,-0.14045E+08,-14775.,-0.47771E+07,-0.16499E+07,-0.87784E+07,-0.37258E+07,-0.13835E+07,-0.10675E+07,-0.34053E+07,-0.13427E+07
6695.400000000,-81910.,-0.74823E+06,-0.13708E+06,-0.10917E+07,-0.48539E+07,-0.59220E+06,-0.20798E+07,-0.20240E+07,-0.13656E+08,-18544.,-0.45644E+07,-0.15553E+07,-0.81867E+07,-0.33820E+07,-0.13337E+07,-0.10103E+07,-0.31899E+07,-0.12656E+07
6725.400000000,-82600.,-0.75248E+06,-0.14138E+06,-0.11208E+07,-0.51300E+07,-0.59000E+06,-0.23081E+07,-0.21776E+07,-0.17150E+08,-19151.,-0.55336E+07,-0.22379E+07,-0.85983E+07,-0.36346E+07,-0.13908E+07,-0.16651E+07,-0.44163E+07,-0.13122E+07
6756.400000000,-87490.,-0.81993E+06,-0.15301E+06,-0.11927E+07,-0.56888E+07,-0.62095E+06,-0.28272E+07,-0.25395E+07,-0.20825E+08,-22508.,-0.69365E+07,-0.46436E+07,-0.95464E+07,-0.47140E+07,-0.14710E+07,-0.31081E+07,-0.56058E+07,-0.14325E+07
6786.400000000,-90500.,-0.85489E+06,-0.16064E+06,-0.12395E+07,-0.61716E+07,-0.64077E+06,-0.31974E+07,-0.27067E+07,-0.22272E+08,-18112.,-0.78865E+07,-0.53157E+07,-0.10279E+08,-0.53696E+07,-0.15788E+07,-0.38914E+07,-0.65578E+07,-0.15761E+07
6817.400000000,-92687.,-0.87027E+06,-0.16730E+06,-0.12964E+07,-0.64254E+07,-0.65001E+06,-0.34494E+07,-0.28068E+07,-0.22214E+08,-7565.1,-0.81546E+07,-0.53632E+07,-0.11034E+08,-0.60503E+07,-0.16630E+07,-0.49331E+07,-0.72958E+07,-0.17104E+07
6848.400000000,-94366.,-0.90152E+06,-0.17583E+06,-0.13667E+07,-0.66674E+07,-0.66182E+06,-0.35990E+07,-0.30116E+07,-0.22508E+08,-3133.8,-0.85374E+07,-0.55479E+07,-0.11609E+08,-0.67938E+07,-0.17216E+07,-0.54904E+07,-0.75236E+07,-0.18041E+07
6878.400000000,-96107.,-0.90910E+06,-0.17872E+06,-0.13882E+07,-0.67239E+07,-0.67070E+06,-0.35936E+07,-0.30148E+07,-0.21518E+08,-459.40,-0.82848E+07,-0.50644E+07,-0.11738E+08,-0.69920E+07,-0.17039E+07,-0.50924E+07,-0.72603E+07,-0.18359E+07
6909.400000000,-96207.,-0.89413E+06,-0.17522E+06,-0.13669E+07,-0.65464E+07,-0.66223E+06,-0.32562E+07,-0.28905E+07,-0.19376E+08,-7217.4,-0.72710E+07,-0.42614E+07,-0.11352E+08,-0.64402E+07,-0.16749E+07,-0.35552E+07,-0.62549E+07,-0.17908E+07
6939.400000000,-93587.,-0.85739E+06,-0.16638E+06,-0.13074E+07,-0.61349E+07,-0.64546E+06,-0.28674E+07,-0.25978E+07,-0.16874E+08,-11772.,-0.61367E+07,-0.27389E+07,-0.10403E+08,-0.55213E+07,-0.16074E+07,-0.20390E+07,-0.49519E+07,-0.16792E+07
6970.400000000,-91008.,-0.82861E+06,-0.15844E+06,-0.12499E+07,-0.57748E+07,-0.62963E+06,-0.25995E+07,-0.24017E+07,-0.15542E+08,-15379.,-0.54603E+07,-0.21467E+07,-0.96743E+07,-0.47625E+07,-0.15439E+07,-0.14401E+07,-0.41722E+07,-0.15730E+07
7001.400000000,-88347.,-0.80211E+06,-0.15120E+06,-0.11956E+07,-0.54674E+07,-0.61492E+06,-0.23911E+07,-0.22496E+07,-0.14713E+08,-17835.,-0.50394E+07,-0.18443E+07,-0.89488E+07,-0.41772E+07,-0.14852E+07,-0.11844E+07,-0.36828E+07,-0.14746E+07
7029.400000000,-85965.,-0.77953E+06,-0.14512E+06,-0.11488E+07,-0.52240E+07,-0.60239E+06,-0.22403E+07,-0.21321E+07,-0.14174E+08,-18589.,-0.47687E+07,-0.16909E+07,-0.83598E+07,-0.37811E+07,-0.14350E+07,-0.10722E+07,-0.33792E+07,-0.13914E+07
7060.400000000,-83548.,-0.75583E+06,-0.13897E+06,-0.10999E+07,-0.49925E+07,-0.58942E+06,-0.21122E+07,-0.20368E+07,-0.13762E+08,-18769.,-0.45522E+07,-0.15847E+07,-0.79798E+07,-0.34270E+07,-0.13824E+07,-0.10122E+07,-0.31607E+07,-0.13107E+07
7090.400000000,-83295.,-0.75431E+06,-0.14136E+06,-0.10998E+07,-0.50569E+07,-0.58280E+06,-0.22440E+07,-0.21133E+07,-0.15911E+08,-10679.,-0.50862E+07,-0.19356E+07,-0.82821E+07,-0.36224E+07,-0.13405E+07,-0.15612E+07,-0.41710E+07,-0.13021E+07
7121.400000000,-88218.,-0.80703E+06,-0.15098E+06,-0.11604E+07,-0.54432E+07,-0.60964E+06,-0.26106E+07,-0.24661E+07,-0.18357E+08,-8661.2,-0.62129E+07,-0.46102E+07,-0.92333E+07,-0.42475E+07,-0.13585E+07,-0.24234E+07,-0.55232E+07,-0.13730E+07
7151.400000000,-91242.,-0.85439E+06,-0.16060E+06,-0.12218E+07,-0.59069E+07,-0.63572E+06,-0.30486E+07,-0.26966E+07,-0.20877E+08,-3312.8,-0.73347E+07,-0.55780E+07,-0.10005E+08,-0.52360E+07,-0.14086E+07,-0.36445E+07,-0.65216E+07,-0.14705E+07
7182.400000000,-92776.,-0.87185E+06,-0.16618E+06,-0.12785E+07,-0.61118E+07,-0.64291E+06,-0.33368E+07,-0.27471E+07,-0.21845E+08,0.0000,-0.78266E+07,-0.50060E+07,-0.10730E+08,-0.59855E+07,-0.14435E+07,-0.48648E+07,-0.70612E+07,-0.15734E+07
7213.400000000,-94123.,-0.88955E+06,-0.17366E+06,-0.13326E+07,-0.63370E+07,-0.65540E+06,-0.34839E+07,-0.28736E+07,-0.21818E+08,0.0000,-0.80640E+07,-0.51208E+07,-0.11362E+08,-0.67149E+07,-0.14750E+07,-0.56105E+07,-0.75960E+07,-0.16747E+07
7243.400000000,-95648.,-0.89343E+06,-0.17502E+06,-0.13400E+07,-0.63975E+07,-0.66899E+06,-0.34918E+07,-0.28619E+07,-0.20878E+08,0.0000,-0.78476E+07,-0.48283E+07,-0.11611E+08,-0.65845E+07,-0.14491E+07,-0.48624E+07,-0.76320E+07,-0.17193E+07
7274.400000000,-94029.,-0.85577E+06,-0.17116E+06,-0.13101E+07,-0.61765E+07,-0.65951E+06,-0.29942E+07,-0.27162E+07,-0.17693E+08,0.0000,-0.64008E+07,-0.36095E+07,-0.11180E+08,-0.61068E+07,-0.13896E+07,-0.34531E+07,-0.64776E+07,-0.16717E+07
7304.400000000,-91300.,-0.82234E+06,-0.16270E+06,-0.12525E+07,-0.57857E+07,-0.64178E+06,-0.26506E+07,-0.24819E+07,-0.15744E+08,0.0000,-0.54962E+07,-0.24791E+07,-0.10430E+08,-0.52377E+07,-0.13314E+07,-0.19888E+07,-0.50676E+07,-0.15654E+07
7335.400000000,-88709.,-0.79435E+06,-0.15492E+06,-0.11970E+07,-0.54509E+07,-0.62522E+06,-0.24048E+07,-0.23120E+07,-0.14636E+08,0.0000,-0.49915E+07,-0.19731E+07,-0.99616E+07,-0.45351E+07,-0.12781E+07,-0.14122E+07,-0.42417E+07,-0.14666E+07
7366.400000000,-86243.,-0.76830E+06,-0.14783E+06,-0.11447E+07,-0.51669E+07,-0.61000E+06,-0.22080E+07,-0.21720E+07,-0.13945E+08,0.0000,-0.46617E+07,-0.17190E+07,-0.94283E+07,-0.40049E+07,-0.12295E+07,-0.11668E+07,-0.37392E+07,-0.13760E+07
7394.400000000,-84093.,-0.74643E+06,-0.14223E+06,-0.10996E+07,-0.49482E+07,-0.59743E+06,-0.20704E+07,-0.20838E+07,-0.13550E+08,0.0000,-0.44606E+07,-0.16369E+07,-0.87897E+07,-0.36346E+07,-0.11889E+07,-0.10631E+07,-0.34257E+07,-0.13003E+07
7425.400000000,-81862.,-0.72384E+06,-0.13631E+06,-0.10521E+07,-0.47393E+07,-0.58457E+06,-0.19505E+07,-0.20157E+07,-0.13221E+08,0.0000,-0.42865E+07,-0.15633E+07,-0.84458E+07,-0.33023E+07,-0.11469E+07,-0.10025E+07,-0.31889E+07,-0.12248E+07
7455.400000000,-84783.,-0.74241E+06,-0.13863E+06,-0.10481E+07,-0.48793E+07,-0.58684E+06,-0.21695E+07,-0.21175E+07,-0.15146E+08,0.0000,-0.49395E+07,-0.23881E+07,-0.85447E+07,-0.33910E+07,-0.11767E+07,-0.13491E+07,-0.39264E+07,-0.12454E+07
7486.400000000,-88509.,-0.79720E+06,-0.14853E+06,-0.11107E+07,-0.53820E+07,-0.61196E+06,-0.26072E+07,-0.24390E+07,-0.18709E+08,0.0000,-0.63383E+07,-0.43620E+07,-0.92835E+07,-0.40543E+07,-0.12685E+07,-0.24538E+07,-0.54046E+07,-0.13602E+07
7516.400000000,-91820.,-0.84704E+06,-0.15804E+06,-0.11713E+07,-0.58740E+07,-0.62915E+06,-0.31012E+07,-0.26407E+07,-0.21161E+08,0.0000,-0.74643E+07,-0.52323E+07,-0.10204E+08,-0.48089E+07,-0.13961E+07,-0.35570E+07,-0.66705E+07,-0.14969E+07
7547.400000000,-93923.,-0.86363E+06,-0.16209E+06,-0.12312E+07,-0.60931E+07,-0.63979E+06,-0.33714E+07,-0.27005E+07,-0.22058E+08,0.0000,-0.79786E+07,-0.52974E+07,-0.10958E+08,-0.52872E+07,-0.14946E+07,-0.42155E+07,-0.72254E+07,-0.16157E+07
7578.400000000,-95452.,-0.88976E+06,-0.17020E+06,-0.12845E+07,-0.63315E+07,-0.64555E+06,-0.35744E+07,-0.28408E+07,-0.22395E+08,0.0000,-0.82977E+07,-0.53312E+07,-0.11515E+08,-0.61039E+07,-0.15587E+07,-0.50328E+07,-0.75848E+07,-0.17176E+07
7608.400000000,-96761.,-0.89859E+06,-0.17248E+06,-0.13027E+07,-0.63857E+07,-0.65090E+06,-0.35955E+07,-0.28484E+07,-0.21338E+08,0.0000,-0.79926E+07,-0.48023E+07,-0.11615E+08,-0.62221E+07,-0.15383E+07,-0.45035E+07,-0.71793E+07,-0.17392E+07
7639.400000000,-95357.,-0.86789E+06,-0.16784E+06,-0.12633E+07,-0.61902E+07,-0.64524E+06,-0.31225E+07,-0.26540E+07,-0.18064E+08,0.0000,-0.66229E+07,-0.37492E+07,-0.11283E+08,-0.56757E+07,-0.14690E+07,-0.31664E+07,-0.64347E+07,-0.16881E+07
